Index,Time,Difference,Hz,AveHz,Position-X,Position-Y,Position-Z,Velocity-X,Velocity-Y,Velocity-Z
0,0,0,0,0,12627,1009,14688,0,0,0
1,0.053119421,0.053119421,18.8255064,18.8255064,8695,3850,10607,0,0,0
2,0.107596159,0.054476738,18.35645887,18.58802414,4301,3383,9783,0,0,0
3,0.160262346,0.052666187,18.9875146,18.71930662,1441,3427,8242,0,0,0
4,0.210584641,0.050322294,19.87190797,18.99473765,-106,3450,6706,0,0,0
5,0.260927916,0.050343275,19.86362625,19.1623805,-852,3327,5569,0,0,0
6,0.311248779,0.050320864,19.87247289,19.27718404,-1147,3273,4837,-38661.91355,-2266.604767,-22666.04767
7,0.361295223,0.050046444,19.98143966,19.37473719,-1201,3063,4362,-21894.92618,-1273.423551,-21572.59084
8,0.412276745,0.050981522,19.61495005,19.40444156,-1118,2952,3975,-10150.12465,-1884.059871,-16924.8073
9,0.464782238,0.052505493,19.04562627,19.36390693,-933,2572,3677,-3245.454853,-3445.597776,-11886.91989
10,0.517866135,0.053083897,18.83810465,19.31000954,-699,2216,3347,592.3994129,-4301.671554,-8603.343107
11,0.568850279,0.050984144,19.61394107,19.3372499,-450,1899,2902,2686.516107,-5295.944234,-7458.262076
12,0.622037649,0.05318737,18.80145595,19.29143681,-218,1734,2426,3749.030367,-5068.628034,-7383.644751
13,0.675732851,0.053695202,18.62363796,19.23837206,-130,1739,2053,3746.848557,-4600.128846,-7288.909845
14,0.728684425,0.052951574,18.88517977,19.21270651,-73,1720,1804,3263.47395,-3233.116053,-7107.542685
15,0.781258345,0.052573919,19.02083796,19.19979492,-32,1686,1691,2512.145657,-1996.157718,-6237.051286
16,0.832641602,0.051383257,19.46159236,19.21595074,-6,1643,1573,1686.578034,-972.441389,-5048.338304
17,0.884230137,0.051588535,19.38415181,19.22576408,-14,1594,1558,782.7440024,-537.1772565,-3330.49899
18,0.935051918,0.050821781,19.67660277,19.25026798,-5,1605,1501,484.5724426,-519.4616585,-2139.871907
19,0.989176273,0.054124355,18.47597064,19.20790107,0,1617,1512,280.8800586,-396.3102197,-1123.520234
20,1.042052031,0.052875757,18.91225871,19.1928996,-9,1664,1524,87.86572898,-84.04547989,-637.9815974
21,1.095029354,0.052977324,18.87600077,19.17756809,1,1716,1554,26.56556354,277.0408769,-72.10652962
22,1.14724946,0.052220106,19.14971214,19.17630015,45,1713,1661,222.4342446,448.6385611,388.31741
23,1.198818445,0.051568985,19.39150054,19.18555732,78,1715,1740,316.7301665,419.7628713,912.0302385
24,1.248333931,0.049515486,20.1957021,19.22562497,123,1740,1820,477.0171295,477.0171295,1194.481918
25,1.300005198,0.051671267,19.3531157,19.23069234,144,1763,1941,597.1435363,386.3869941,1627.508854
26,1.351658583,0.051653385,19.35981537,19.23562676,142,1815,2023,551.8344712,387.4582457,1835.534518
27,1.403852701,0.052194118,19.15924684,19.23278701,141,1860,2111,374.5715546,573.5626929,1755.804162
28,1.454797983,0.050945282,19.62890303,19.24665852,134,1892,2232,216.9869259,685.8336766,1906.385135
29,1.50808835,0.053290367,18.76511749,19.22964261,112,1971,2238,-42.2907856,888.1064975,1607.049853
30,1.559036732,0.050948381,19.62770891,19.24265118,108,2002,2335,-138.8767338,921.987205,1519.928698
31,1.609951735,0.050915003,19.64057634,19.25523563,110,2026,2372,-124.2121304,819.0237346,1354.688547
32,1.660479546,0.050527811,19.79108098,19.27154122,96,2060,2356,-175.027842,777.9015198,952.9293617
33,1.712225676,0.05174613,19.32511668,19.27316035,74,2078,2322,-235.1358329,728.9210819,352.7037493
34,1.766805172,0.054579496,18.32189863,19.24377432,62,2095,2318,-192.5220209,477.4546119,308.0352335
35,1.819829702,0.05302453,18.85919578,19.23256882,58,2091,2307,-190.5869416,339.2447561,-106.7286873
36,1.870780945,0.050951242,19.62660677,19.24330056,43,2068,2243,-254.8722937,159.7706916,-490.7242671
37,1.922987461,0.052206516,19.15469699,19.24089509,46,2056,2272,-189.787726,-15.18301808,-318.8433797
38,1.974889278,0.051901817,19.26714808,19.24158504,59,2047,2271,-57.66898878,-119.1825768,-196.0745619
39,2.028336763,0.053447485,18.70995428,19.22757636,78,2043,2323,61.38880831,-199.513627,19.1840026
40,2.081571817,0.053235054,18.78461511,19.21624787,92,2042,2303,129.0378453,-185.9663064,-15.18092297
41,2.135085583,0.053513765,18.68678075,19.20297731,95,2043,2276,196.1356361,-94.29597889,124.4706921
42,2.18922925,0.054143667,18.46938066,19.18483411,105,2031,2278,220.2109091,-93.30970727,22.39432974
43,2.241128922,0.051899672,19.26794467,19.18675877,108,2030,2252,184.2173149,-63.91212966,-71.43120373
44,2.295272112,0.05414319,18.46954331,19.16984037,131,2021,2292,198.4087111,-82.35833292,-116.0503782
45,2.347545147,0.052273035,19.13032215,19.16896042,125,2035,2245,124.2589389,-26.35795673,-218.3944986
46,2.399338007,0.05179286,19.30768062,19.17195488,132,2015,2294,140.8794208,-106.6114536,68.53593446
47,2.450019836,0.050681829,19.73093732,19.18351815,118,2017,2183,49.78675116,-53.61650125,-363.8262585
48,2.500202894,0.050183058,19.92704399,19.1984419,129,2016,2302,81.97889946,-54.65259964,195.1878559
49,2.553678513,0.053475618,18.70011102,19.18800654,155,1895,2325,93.14358178,-489.0038044,128.072425
50,2.603919983,0.05024147,19.90387609,19.20181892,145,1944,2237,78.20825821,-355.8475749,-31.28330329
51,2.65419507,0.050275087,19.89056713,19.21486502,152,1964,2293,78.36405865,-199.8283496,-3.918202933
52,2.70565033,0.051455259,19.43435935,19.21903929,155,1997,2226,144.0757824,-77.87880131,167.4394228
53,2.756825209,0.051174879,19.54083758,19.22501283,161,2014,2311,126.0173091,-7.876081821,35.44236819
54,2.808555365,0.051730156,19.3310842,19.22696653,147,2051,2254,-31.27513897,609.8652098,-277.5668583
55,2.859256506,0.050701141,19.72342186,19.23576982,132,2075,2259,-50.71650827,511.0663526,85.82793708
56,2.910972834,0.051716328,19.33625308,19.237555,123,2105,2238,-112.9929722,549.3796237,-214.2970163
57,2.963154078,0.052181244,19.16397397,19.23625924,129,2133,2299,-100.8099357,527.3135097,283.043281
58,3.014006853,0.050852776,19.66461002,19.24348644,116,2165,2149,-175.2238461,587.9733502,-630.8058459
59,3.06518364,0.051176786,19.54010929,19.2484389,117,2173,2210,-116.5460791,473.9540551,-170.9342494
60,3.116706848,0.051523209,19.40872913,19.2510887,133,2189,2233,3.888515965,443.29082,-101.1014151
61,3.168209314,0.051502466,19.41654592,19.25377838,146,2203,2213,89.73191949,382.3360048,-97.53469509
62,3.221258402,0.053049088,18.85046561,19.24713645,160,2213,2268,119.6613494,308.8034824,-119.6613494
63,3.27171731,0.050458908,19.81810622,19.25594238,171,2222,2185,213.0403237,220.7872446,139.4445755
64,3.322040796,0.050323486,19.87143723,19.26526612,204,2065,2190,338.9600241,-420.7779609,-77.92184461
65,3.371255398,0.049214602,20.31917295,19.28065137,227,2065,2306,370.3592737,-488.5590419,287.619436
66,3.42629528,0.055039883,18.16864338,19.26278811,233,2094,2120,339.4511294,-425.289346,-362.8615521
