Index Time Difference Hz AveHz Pressure Acceleration-X Acceleration-Y Acceleration-Z Magnetic-X Magnetic-Y Magnetic-Z Angular-Vel-X Angular-Vel-Y Angular-Vel-Z Heading Roll Pitch Quaternion-X Quaternion-Y Quaternion-Z Quaternion-W Linear-Acceleration-X Linear-Acceleration-Y Linear-Acceleration-Z Gravity-X Gravity-Y Gravity-Z Position-X Position-Y Position-Z
34 1.6925616264343262 0.05021476745605469 19.914460439852622 20.087894862432208 2.704573154980222e-38 16.0 -108.0 974.0 -25.25 -3.6875 -42.0625 0.125 0.0625 0.0 353.375 1.125 6.125 -0.052978515625 -0.01336669921875 0.05767822265625 0.996826171875 -3.0 -3.0 0.0 20.0 -105.0 974.0 2290 0 1751 
35 1.7425618171691895 0.05000019073486328 19.999923706345726 20.085370662406618 2.704573154980222e-38 19.0 -105.0 977.0 -25.25 -4.375 -41.25 -0.0625 0.0625 0.0 353.375 1.125 6.125 -0.052978515625 -0.01336669921875 0.05767822265625 0.996826171875 0.0 0.0 2.0 20.0 -105.0 974.0 2439 0 1867 
36 1.7893610000610352 0.0467991828918457 21.367894441897192 20.118913957983906 2.704573154980222e-38 16.0 -109.0 972.0 -24.1875 -3.25 -41.25 -0.125 0.0 0.0 353.375 1.125 6.125 -0.052978515625 -0.01336669921875 0.05767822265625 0.996826171875 -3.0 -4.0 -2.0 20.0 -105.0 974.0 2598 0 1987 
37 1.8363831043243408 0.047022104263305664 21.266593991633922 20.148301251994685 2.704573154980222e-38 19.0 -107.0 974.0 -24.5625 -5.1875 -41.25 0.125 0.0 -0.0625 353.375 1.125 6.125 -0.052978515625 -0.01336669921875 0.05767822265625 0.996826171875 0.0 -2.0 0.0 20.0 -105.0 974.0 2773 0 2110 
38 1.8871145248413086 0.05073142051696777 19.711649896843262 20.136562725675326 2.704573154980222e-38 18.0 -105.0 973.0 -24.875 -4.0625 -41.75 0.0 0.0 0.0 353.375 1.125 6.125 -0.052978515625 -0.01336669921875 0.05767822265625 0.996826171875 -1.0 0.0 0.0 20.0 -105.0 974.0 2963 0 2234 
39 1.9359183311462402 0.04880380630493164 20.490205082609503 20.145477922567345 2.704573154980222e-38 18.0 -108.0 977.0 -24.875 -3.6875 -41.25 -0.0625 0.0 -0.0625 353.375 1.125 6.125 -0.052978515625 -0.01336669921875 0.05767822265625 0.996826171875 -1.0 -3.0 2.0 20.0 -105.0 974.0 3153 0 2352 
40 1.982222080230713 0.046303749084472656 21.596523386814408 20.179373642808155 2.702635999983139e-38 19.0 -108.0 987.0 -24.875 -4.75 -41.6875 0.1875 0.0625 0.0 353.375 1.125 6.125 -0.052978515625 -0.01336669921875 0.05767822265625 0.996826171875 0.0 -3.0 12.0 20.0 -105.0 974.0 3336 0 2461 
41 2.030421257019043 0.04819917678833008 20.747242310622173 20.1928539992701 2.702635999983139e-38 18.0 -107.0 984.0 -24.5625 -4.75 -42.0625 0.125 0.0625 -0.0625 353.375 1.125 6.125 -0.052978515625 -0.01336669921875 0.05767822265625 0.996826171875 -1.0 -2.0 9.0 20.0 -105.0 974.0 3491 0 2554 
42 2.079583168029785 0.04916191101074219 20.340950533462657 20.196355041568815 2.702635999983139e-38 19.0 -109.0 989.0 -24.1875 -4.75 -42.5625 -0.125 0.0625 -0.0625 353.375 1.125 6.125 -0.052978515625 -0.01336669921875 0.05767822265625 0.996826171875 0.0 -3.0 14.0 20.0 -105.0 974.0 3606 0 2622 
43 2.12947940826416 0.049896240234375 20.041590214067277 20.192728717227343 2.702635999983139e-38 18.0 -108.0 982.0 -24.875 -4.75 -40.875 0.0 0.0625 0.0 353.375 1.125 6.125 -0.052978515625 -0.01336669921875 0.05767822265625 0.996826171875 -1.0 -3.0 7.0 20.0 -105.0 974.0 3669 0 2661 
44 2.1762642860412598 0.04678487777709961 21.37442796718137 20.218132642353993 2.702635999983139e-38 19.0 -107.0 987.0 -24.1875 -4.375 -41.25 -0.125 0.0 -0.0625 353.375 1.125 6.125 -0.052978515625 -0.01336669921875 0.05767822265625 0.996826171875 0.0 -2.0 13.0 20.0 -105.0 974.0 3686 0 2670 
45 2.224987030029297 0.04872274398803711 20.52429559889997 20.2248369957498 2.702635999983139e-38 17.0 -107.0 986.0 -24.5625 -4.75 -41.25 -0.0625 0.1875 -0.0625 353.375 1.125 6.125 -0.052978515625 -0.01336669921875 0.05767822265625 0.996826171875 -2.0 -2.0 13.0 20.0 -105.0 974.0 3665 0 2663 
46 2.2737457752227783 0.048758745193481445 20.509141406979644 20.230933687163414 2.702635999983139e-38 20.0 -109.0 990.0 -23.375 -4.375 -42.0625 0.125 0.0625 0.125 353.375 1.125 6.125 -0.052978515625 -0.01336669921875 0.05767822265625 0.996826171875 0.0 -3.0 15.0 20.0 -105.0 974.0 3634 0 2631 
47 2.32519793510437 0.0514521598815918 19.435530059405206 20.213332934123017 2.702635999983139e-38 18.0 -107.0 990.0 -24.875 -5.875 -40.375 -0.25 0.0 0.0 353.375 1.125 6.125 -0.052978515625 -0.01336669921875 0.05767822265625 0.996826171875 -1.0 -2.0 15.0 20.0 -105.0 974.0 3577 0 2642 
48 2.373504400253296 0.04830646514892578 20.70116281365368 20.22326143354844 2.702635999983139e-38 17.0 -107.0 986.0 -24.875 -5.1875 -40.875 0.0 0.0625 0.0 353.375 1.125 6.125 -0.052978515625 -0.01336669921875 0.05767822265625 0.996826171875 0.0 -3.0 10.0 20.0 -105.0 974.0 3625 0 2500 
49 2.422126531600952 0.04862213134765625 20.566766044249178 20.230156996634065 2.702635999983139e-38 20.0 -107.0 984.0 -25.25 -4.375 -41.75 0.125 0.125 0.125 353.375 1.125 6.125 -0.052978515625 -0.01336669921875 0.05767822265625 0.996826171875 1.0 -3.0 15.0 20.0 -105.0 974.0 3270 0 3035 
